Customer_ID,Name,Age,Gender,City,Membership_Type,Total_Spent
18327,Marthe Dupuy,44.0,Male,Rey,VIP,87016.17
18328,Gilbert Berger,64.0,Female,Lacombe,Standard,76925.64
18329,Frédérique Brunel,67.0,Male,Mathieu,Standard,42220.43
18330,Brigitte Muller,70.0,Male,Dijoux,VIP,78705.54
18331,Élodie-Emmanuelle Gérard,73.0,Female,Sainte Inès,VIP,28006.76
18332,Jeanne-Lucy Bouvier,56.0,Male,Letellier-sur-Mer,Standard,20276.39
18333,Antoinette de Blanc,50.0,Male,Caron,VIP,22492.61
18334,Gilles Dias,34.0,Male,Pineau,Standard,18746.75
18335,Théophile Teixeira,21.0,Female,Hoarau,Standard,60024.29
18336,Pauline Bourdon-Faure,62.0,Female,Fischer,Standard,55396.23
18337,Thibault Voisin-Salmon,19.0,Female,Saint Augustinboeuf,Standard,55668.14
18338,Gabriel Pons,71.0,Female,Da Costa,Standard,47314.34
18339,Lorraine-Margot Hoareau,52.0,Male,,Standard,18291.59
18340,Christelle Lecoq,21.0,Male,Sainte Marcelle,VIP,36820.23
18341,Frédéric-Thibault Langlois,18.0,Female,Sainte Suzanne,Standard,46163.15
18342,Martine Robert,19.0,Male,Bourdonboeuf,Standard,26594.78
18343,Émile Ribeiro-Marty,75.0,Male,Thierry-sur-Garcia,VIP,37555.65
18344,Margaux Blot,51.0,Female,Saint Lorraine-les-Bains,Premium,50151.67
18345,Émilie Gros,55.0,Male,Sainte Laurent-sur-Mer,Premium,20722.52
18346,Marcelle-Agathe Schneider,34.0,Female,Lemonnier-sur-Evrard,Standard,63890.7
18347,Louis Bertrand,44.0,Male,Michaud,VIP,6478.93
18348,Rémy Lebrun de la Tanguy,67.0,Female,Joseph,VIP,35589.27
18349,Laurent de Bigot,62.0,Male,Saint Laurence,Standard,20490.47
18350,Pierre Bailly-Aubert,18.0,Female,,Standard,10471.76
18351,Anne Becker,49.0,Female,Bonneau,VIP,11073.16
18352,André Gilbert,18.0,Female,,Standard,86480.29
18353,Valérie Garnier de Gauthier,54.0,Female,Meyer-sur-Collin,Premium,70343.96
18354,Christophe Berthelot,71.0,Male,Ledoux-la-Forêt,Standard,6640.5
18355,Grégoire Lucas,49.0,Female,Bousquet-sur-Mer,Premium,72567.69
18356,Astrid Pelletier,46.0,Male,Sainte Pénélope,VIP,76801.85
18357,Andrée Huet-Dupré,57.0,Female,Mathieudan,Premium,36832.27
18358,Émile Bruneau,,Male,Gauthier,VIP,52198.64
18359,Alfred Le Bourgeois,68.0,Male,NicolasBourg,Standard,33816.59
18360,Simone Pascal,19.0,Female,Sainte Daniel-la-Forêt,VIP,80356.62
18361,Robert Marques,79.0,Male,Le Gall-sur-Mer,Standard,49132.77
18362,Vincent Dumas,63.0,Male,Fourniernec,Premium,11116.67
18363,Timothée Boutin,71.0,Female,Saint Sophie,VIP,47194.39
18364,Juliette-Alexandria Blondel,,Female,Sainte Frédéric,Standard,97975.85
18365,Margaret Renault,45.0,Female,Saint Marguerite-sur-Mer,Premium,98154.38
18366,Pierre Louis,77.0,Male,Peltier,Premium,59276.56
18367,Thibaut-Alexandre Leclerc,46.0,Male,,Standard,54045.87
18368,Frédéric Meyer,27.0,Female,Adam,VIP,32640.45
18369,Élisabeth Turpin-Bouchet,36.0,Male,GodardBourg,VIP,27292.77
18370,Olivier-Éric Menard,71.0,Male,Jacques,VIP,15749.47
18371,Thibaut Rocher Le Letellier,47.0,Female,Perret,Premium,44254.77
18372,Roger Henry,19.0,Male,Sainte AdèleVille,Standard,45227.04
18373,Laetitia Gay,27.0,Female,LambertVille,Standard,62452.25
18374,Inès Pasquier,,Female,Bourgeois-les-Bains,Premium,50058.78
18375,Victoire Verdier,42.0,Female,Pires,Premium,43502.27
18376,Daniel du Rousset,49.0,Male,Sainte RobertBourg,Standard,65671.76
18377,Théophile Didier,45.0,Male,GérardBourg,VIP,60611.7
18378,Émilie Lamy de la Pierre,45.0,Female,Bonneaunec,Premium,72323.73
18379,Diane Lamy,,Female,,VIP,64085.99
18380,Daniel Leconte,,Male,BeckerBourg,Premium,8714.37
18381,Laurence Brunel-Cousin,29.0,Male,Chauveaunec,Standard,94175.68
18382,Maurice Marchal,41.0,Female,Blanc-sur-Mer,Standard,49840.16
18383,Danielle de Le Roux,,Female,Legendre,VIP,8382.71
18384,Jean Boulay,24.0,Female,,Standard,79225.3
18385,Anaïs de la Legendre,23.0,Male,Delmas-sur-Germain,VIP,87015.75
18386,Simone Sauvage de Rodriguez,25.0,Male,Dos Santos,VIP,83821.39
18387,Benjamin Buisson,26.0,Female,Sainte Julie,Premium,59073.65
18388,Olivie Gosselin,41.0,Male,Lemonnier,Premium,88435.86
18389,Thibaut Simon Le Faure,61.0,Female,Mallet,Standard,57088.64
18390,Honoré Arnaud-Marion,73.0,Male,Giraud,Premium,50821.2
18391,Joseph Pichon de Roger,,Female,Saint Claudine,VIP,22624.91
18392,Luce Mercier,72.0,Male,Josephdan,Premium,81982.05
18393,Michel Gimenez du Blanchet,31.0,Female,Jacques,Standard,53459.83
18394,Yves Bousquet,75.0,Female,Marchand,Premium,76461.43
18395,Laurent Dupont,42.0,Female,Aubryboeuf,VIP,73436.24
18396,Alain de Valentin,39.0,Male,Coulon,Premium,9799.33
18397,Josette Bertrand,60.0,Female,Vasseur,VIP,16467.14
18398,Grégoire Pasquier,69.0,Female,De Sousadan,VIP,24938.39
18399,Benjamin Paris,55.0,Male,Dumont,Premium,72115.3
18400,Pauline Bourgeois,,Male,LebretonBourg,VIP,83004.75
18401,Gabriel Foucher-Blanchet,43.0,Female,Macedan,Standard,67696.39
18402,Xavier de Aubry,45.0,Male,Daniel,Premium,5418.25
18403,Christine Perret,30.0,Female,Petitjean,Standard,81581.98
18404,Isaac de la Guibert,54.0,Male,Andre,Standard,91174.53
18405,Gilbert de Salmon,18.0,Male,Salmon,Premium,78068.26
18406,Patricia Lévy,75.0,Female,Seguin-sur-Ramos,VIP,36919.33
18407,Nicole Durand,38.0,Female,Saint Denis,Standard,63181.43
18408,Éléonore du Collet,,Female,Sainte Alix-sur-Mer,Premium,9521.6
18409,Constance Gallet Le Bourgeois,61.0,Male,Ruiz,VIP,45073.16
18410,Louis Louis,61.0,Male,Sainte Hugues,Standard,43120.56
18411,Colette de Charrier,46.0,Female,Sainte Paul-sur-Mer,Premium,55596.25
18412,Guy-Charles Jean,73.0,Female,Lemaire,Premium,19964.71
18413,Timothée Thibault,25.0,Male,Vallée,Premium,39554.3
18414,Chantal Dupuis-Denis,71.0,Female,Sainte SabineVille,Standard,37555.51
18415,Victoire Hamel,39.0,Female,Jourdan-sur-Jacob,Standard,79434.2
18416,Gilbert Buisson,23.0,Female,Langlois,VIP,36519.5
18417,Maggie-Joséphine Gomez,58.0,Female,Saint Véronique,Premium,23456.43
18418,Henriette Letellier,69.0,Male,Lemonnier,Standard,68577.46
18419,Agnès Fernandez,46.0,Male,Rodrigues-sur-Leroux,VIP,43077.58
18420,Stéphane de Morel,67.0,Female,Bourdon-sur-Barbe,Standard,7515.44
18421,Emmanuel Coste de Salmon,26.0,Male,Dupuis,Standard,18037.67
18422,Aimé de la Carlier,62.0,Female,Peron,VIP,33406.93
18423,Thibaut Ollivier,43.0,Male,BergerVille,VIP,68075.95
18424,Astrid Le Dumont,64.0,Male,Marchand-sur-Marchand,Standard,7826.22
18425,Caroline Klein,24.0,Female,,Premium,24247.41
18426,Monique Lévêque,50.0,Male,Menard,Premium,68253.04
18427,Jacques Berthelot,48.0,Female,Sainte Paul,Premium,55776.04
18428,Richard Le Roux,49.0,Male,GrégoireVille,Premium,58982.38
18429,Monique-Adrienne Merle,48.0,Female,Blot-sur-Da Costa,VIP,8508.13
18430,Roland-Bertrand Ramos,68.0,Male,Blot,VIP,42235.96
18431,Émile Lagarde,27.0,Male,Sainte Thibaultdan,Standard,26940.24
18432,Margaux Verdier,38.0,Male,Saint Rémy,Premium,91832.99
18433,Gérard Labbé,,Female,Besnardnec,Premium,95822.5
18434,Guy Salmon,,Female,Saint Antoinedan,VIP,81905.99
18435,Victoire du Chauvin,39.0,Male,Aubertnec,Standard,60563.69
18436,Margaux-Julie Girard,50.0,Male,Saint Tristan,Standard,61868.28
18437,Bernadette Gonzalez,,Male,Rodrigues-la-Forêt,VIP,36790.36
18438,Alice Simon,67.0,Male,Saint Gilles,Premium,47939.28
18439,Sébastien Berthelot-Gonzalez,59.0,Male,Richard,VIP,90330.56
18440,Christine Guillon,23.0,Female,Ferrandnec,VIP,66521.95
18441,Antoine Brun,42.0,Male,Dumas,Premium,75777.07
18442,Lorraine Lopez,46.0,Male,Ferreiranec,Premium,22596.17
18443,Robert Bonnin,,Male,Martineau-sur-Lejeune,Premium,89536.21
18444,Françoise Lebon,52.0,Female,Thibault-sur-Lambert,Premium,92159.02
18445,Olivier Germain de la Faivre,74.0,Female,Lenoir,VIP,5791.99
18446,Jérôme Vidal-Lebon,18.0,Male,Maréchaldan,Premium,20794.4
18447,Margot-Virginie Guibert,47.0,Female,Marchalnec,VIP,21839.73
18448,Alfred Fischer,,Female,Germain,VIP,17490.0
18449,Franck Cordier,24.0,Male,Roger,VIP,53845.4
18450,Gilles Adam de la Pascal,68.0,Female,Nguyen,Standard,23417.75
18451,Henri Blondel de la Chrétien,,Female,Philippenec,Premium,75176.72
18452,Odette Le Lopes,,Female,,VIP,32913.34
18453,Amélie Sanchez,,Male,Masson,Premium,49091.14
18454,Adrienne Sanchez de Gomez,,Male,Bruneau-la-Forêt,Standard,64065.4
18455,Étienne Gaudin,75.0,Male,,VIP,17481.74
18456,Charles Marin-Martineau,25.0,Female,Le Gall,VIP,32552.85
18457,Christine Brun,59.0,Female,Meyer,Premium,85292.45
18458,Nathalie Guillot,24.0,Female,Rolland,Premium,77616.27
18459,Franck de la Pereira,68.0,Male,,Standard,87295.7
18460,Thibault Arnaud,33.0,Male,Danielnec,Standard,37273.01
18461,Frédéric Le Cordier,76.0,Male,Goncalvesdan,Standard,36917.29
18462,Lucie de la Dupré,60.0,Male,Leclercq-sur-Lemonnier,Standard,65342.94
18463,Emmanuel Diallo,59.0,Female,Lecomte-sur-Laroche,VIP,13872.43
18464,Eugène Cousin,42.0,Male,Lefèvreboeuf,Standard,93616.6
18465,Bertrand de la Pichon,73.0,Male,Lambert,Premium,68178.76
18466,Gilles Nicolas,73.0,Female,Petitboeuf,VIP,98752.17
18467,Roger Weiss,41.0,Female,,Standard,48294.15
18468,Richard-Julien Duhamel,73.0,Male,Daniel,Standard,87287.47
18469,Benjamin Michaud,65.0,Female,Sainte Patrick,Standard,90143.88
18470,Suzanne-Élisabeth Bouvet,34.0,Female,Sainte Bernard,VIP,12804.01
18471,Franck Paris de la Lamy,22.0,Female,Sainte Théophile,Standard,70391.01
18472,Olivier Henry,21.0,Female,Rolland,Standard,11016.25
18473,Franck Cousin,63.0,Male,Baudrynec,VIP,6735.9
18474,Théophile-Lucas Leblanc,,Male,Berthelot-les-Bains,VIP,31711.89
18475,Marc Buisson,18.0,Female,Saint Sébastien,VIP,46922.0
18476,Sabine Alexandre,69.0,Male,Dupont-la-Forêt,Premium,12995.63
18477,Christelle Delorme de la Barbier,32.0,Female,Buisson,VIP,32862.1
18478,Simone Roche,35.0,Female,Pruvost,VIP,12863.6
18479,Suzanne Muller,22.0,Male,Hardy,VIP,71494.34
18480,Laurence-Adrienne Marion,59.0,Male,Wagnernec,Standard,84171.15
18481,Émile Pasquier,53.0,Male,Sainte Claudine-la-Forêt,Premium,60107.46
18482,Laetitia Lecoq,37.0,Female,Pasquierboeuf,Standard,55148.04
18483,Jacques Perrier-Joseph,46.0,Female,Saint Charlotte,VIP,54517.71
18484,Luc Leblanc Le Bourdon,62.0,Male,Mahe,VIP,88001.2
18485,Olivie Launay,30.0,Female,Martel,Standard,67827.61
18486,Suzanne Pascal,73.0,Female,Marchal,VIP,9749.67
18487,Marthe Clerc,40.0,Male,Lesage,VIP,50431.04
18488,Brigitte Laine de Millet,22.0,Male,Saint Clémence-sur-Mer,VIP,98459.4
18489,Jeannine Ruiz du Martineau,51.0,Female,Sainte Margotdan,Premium,47450.76
18490,Roland Courtois,52.0,Female,Techer,VIP,81478.68
18491,Matthieu Martin,59.0,Male,,Standard,66315.63
18492,Geneviève-Susan Vidal,31.0,Male,Benoit,VIP,26632.81
18493,Valérie Vallée,22.0,Female,Daniel-sur-Mer,VIP,44293.53
18494,Éléonore Dumas de la Jacquot,73.0,Male,Pons,Standard,18604.18
18495,Pierre Neveu,19.0,Male,Bonnet,Standard,54662.45
18496,Célina Jean,35.0,Male,,Premium,43559.02
18497,Margot Bourdon,43.0,Male,Bouchet,Standard,87046.97
18498,Paulette Morel,53.0,Male,PerrinVille,Premium,43566.86
18499,Éléonore Tanguy,69.0,Male,Leduc,VIP,24243.48
18500,Anouk Fleury,,Male,Lacombe,Standard,35448.76
18501,David Besnard,56.0,Male,Saint ChristianeBourg,VIP,84338.44
18502,Aimé Delahaye Le Texier,52.0,Female,Poulain-sur-Grenier,VIP,41935.75
18503,Isaac Marion,22.0,Male,Lagarde,Premium,51174.81
18504,Roland du Renault,52.0,Female,Renault-les-Bains,VIP,28399.28
18505,Lucas Le Maury,,Male,Bodin,Standard,75650.9
18506,Arthur Bailly,73.0,Female,Techer,Premium,91317.86
18507,Martin Valette,41.0,Female,Bazin,Standard,66264.25
18508,Tristan Blin,44.0,Female,Rey,Premium,29541.76
18509,Colette Bonnin-Perez,37.0,Male,Saint Brigitte-la-Forêt,Premium,20806.11
18510,Bertrand-Olivier Tanguy,60.0,Male,Dumont,VIP,59781.45
18511,Marie Texier-Mahe,38.0,Male,Colas,VIP,39500.57
18512,William Joseph de la Courtois,39.0,Male,Sainte Catherinenec,Premium,51172.48
18513,Henri Hervé,36.0,Female,Chrétien,Standard,10401.85
18514,Laure-Céline Muller,57.0,Female,Poirier,Premium,23991.7
18515,Mathilde Pelletier,79.0,Male,Bodin,VIP,39667.25
18516,Léon Bonneau,57.0,Female,Caron,VIP,64265.56
18517,Camille Sauvage,77.0,Male,Rousset-sur-Berger,Standard,51884.25
18518,Jeanne Guillet,35.0,Female,Briand,VIP,93500.31
18519,Colette Huet,,Male,Dias,VIP,7025.1
18520,Guy Fabre,50.0,Male,Toussaint-sur-Jacquet,Standard,5132.71
18521,Jacques Berger,19.0,Male,Reynauddan,VIP,57348.75
18522,Maryse Parent,67.0,Male,Richard,VIP,9145.26
18523,Philippe Allain,66.0,Female,Chauvet-la-Forêt,VIP,65462.34
18524,Susanne Lambert,30.0,Female,Boulay,Premium,53930.37
18525,Camille Rémy,72.0,Male,LerouxVille,Premium,9875.28
18526,Dorothée-Antoinette Becker,51.0,Male,Brunet,Standard,99230.55
18527,André Bonnin,34.0,Female,,Premium,96997.27
18528,Nathalie Gautier,80.0,Male,Gimenez,Standard,29942.82
18529,Adrien Dupuy,28.0,Female,Antoinedan,Premium,34903.29
18530,Thierry Vasseur-Delaunay,22.0,Male,,Standard,25292.59
18531,Marthe Andre,67.0,Male,Perret,VIP,50964.61
18532,Marie Bourdon,41.0,Female,Pages,VIP,47516.75
18533,Louis de la Martineau,78.0,Female,Cohen,Premium,49639.31
18534,Alexandrie Noël Le Alves,67.0,Female,Saint Audrey-la-Forêt,VIP,20120.28
18535,Éric Da Silva,35.0,Female,Sainte ManonBourg,Standard,96832.07
18536,Charlotte Gilles,80.0,Female,Monnier-sur-Mer,VIP,75948.71
18537,Zacharie Julien du Seguin,72.0,Female,Saint Thierry,Premium,6359.29
18538,Julien Le Bernard,75.0,Male,Faivre,VIP,89967.61
18539,Benoît Delannoy,50.0,Female,Guillon-sur-Mer,VIP,15088.46
18540,Lorraine Dupré,,Female,Josephboeuf,Standard,94957.82
18541,Alexandre Jourdan,43.0,Female,,Premium,6940.41
18542,Gilbert Ferrand,53.0,Male,Barthelemydan,Premium,40365.71
18543,Geneviève Breton,59.0,Female,Sainte MarcBourg,Premium,41589.9
18544,Françoise-Andrée Maillot,27.0,Male,,Standard,38727.27
18545,Laurent Martineau,25.0,Male,Lecoq,VIP,88704.91
18546,Augustin-Alphonse Lévy,24.0,Female,Saint Christiane-sur-Mer,Standard,74897.83
18547,Audrey Lebreton du Courtois,43.0,Female,Meyer,Premium,93251.44
18548,André Legendre de la Bertin,73.0,Male,,Standard,46088.35
18549,Aurore-Agnès Berger,29.0,Male,Raymond-les-Bains,Standard,20253.88
18550,André Fouquet,59.0,Male,,VIP,32865.78
18551,Claire Auger,32.0,Male,Morin,Premium,38876.48
18552,Antoine Gimenez,77.0,Male,PrévostBourg,Standard,11916.97
18553,Charles-Nicolas Maillard,49.0,Male,Lemoine,Standard,40820.71
18554,Andrée Dumont-Vidal,38.0,Male,Saint Jeanne,Premium,61785.19
18555,Henri Leroy,65.0,Female,Lefèvre-la-Forêt,VIP,35555.55
18556,Émile Poulain,68.0,Male,BonninVille,Standard,64564.57
18557,Joseph Thierry du Didier,21.0,Male,Denis,Premium,74787.54
18558,Rémy David,63.0,Male,Carre,Premium,71232.56
18559,Henri-Thierry Hamon,57.0,Male,Pineau,Premium,49387.26
18560,Thibaut Schneider,23.0,Female,Goncalves,VIP,28604.06
18561,Guy du Lebrun,51.0,Female,PerretVille,VIP,15653.12
18562,Bernard Didier-Coste,32.0,Female,De Oliveiradan,VIP,16678.16
18563,Thibaut Peron,,Female,Hernandez,Standard,92516.05
18564,Jeanne Laine,77.0,Male,Didier,VIP,62671.27
18565,Élisabeth-Margaret Étienne,49.0,Male,Denis,Premium,40574.6
18566,Anaïs-Virginie Legendre,37.0,Male,,VIP,8310.6
18567,Gabriel-Paul Faivre,20.0,Male,Sainte Laetitia,Premium,6487.08
18568,Antoine Leroux,,Female,Philippe,Standard,6730.93
18569,Stéphane Allard,78.0,Female,Sainte Julie-sur-Mer,Premium,35413.99
18570,Véronique Clerc,38.0,Male,Louis,Standard,19823.83
18571,Hugues Monnier,32.0,Male,Laporte,Premium,86263.06
18572,Martin Clément,57.0,Male,Louis-sur-Denis,Standard,67490.37
18573,Édouard Rolland,75.0,Male,Ledoux-la-Forêt,VIP,83225.56
18574,Emmanuel Guillon de Leroux,20.0,Male,Étienne-sur-Delorme,Standard,34965.22
18575,Margot Torres,69.0,Female,Poulain-sur-Mer,VIP,94230.41
18576,Nathalie-Colette Becker,63.0,Male,Traore-sur-Mer,Standard,67768.23
18577,Nath Guilbert de la Leblanc,38.0,Female,Delmas,VIP,12436.61
18578,Laure Fleury,60.0,Male,Perezdan,Premium,38194.11
18579,Bertrand Guyot,74.0,Female,Launay,Standard,51009.78
18580,Élisabeth Da Costa,67.0,Male,,Premium,87575.14
18581,David Diallo de Boyer,68.0,Female,Blin-sur-Mer,Premium,38501.52
18582,Denise-Christine Bigot,23.0,Female,Albert,VIP,9245.32
18583,Paulette Laroche,22.0,Male,Bernard,Premium,37996.09
18584,Marie-Margaud Gimenez,67.0,Male,Saint Gérard,VIP,14069.9
18585,Franck Grondin-Bailly,74.0,Male,Weber,Premium,56603.4
18586,Anouk Teixeira,70.0,Female,Saint Dominique-la-Forêt,Premium,13122.85
18587,Aimée Rodrigues-Ramos,,Female,Saint Augustin,VIP,26669.91
18588,Aimée Dupuy-Faivre,,Male,AllardVille,VIP,39874.02
18589,Nicole Jacquot,23.0,Female,,Premium,60626.06
18590,Laurence Gallet,68.0,Female,Mallet-sur-Vaillant,Standard,68723.31
18591,Henri du Chevalier,21.0,Female,Saint Antoine,Standard,35661.06
18592,Pierre Couturier,49.0,Male,Saint Bernadetteboeuf,Premium,5638.5
18593,Alice de Vidal,79.0,Male,,VIP,14623.78
18594,Françoise Samson,35.0,Female,Bailly-sur-Ferreira,Standard,87623.82
18595,Éric Lemaître de la Moulin,54.0,Female,Ferreira,Standard,34015.93
18596,Inès Peron,,Female,Royer-les-Bains,Premium,46703.0
18597,Vincent-Richard Lopez,50.0,Female,LeroyVille,Standard,37934.96
18598,Claudine François,77.0,Male,,Premium,97601.91
18599,Olivier-Gilbert Weiss,53.0,Female,LetellierBourg,VIP,44603.22
18600,Timothée Paul,50.0,Male,Guillon-les-Bains,VIP,81627.67
18601,Denise Vincent,29.0,Female,Maury-la-Forêt,Premium,55935.18
18602,Susanne Lelièvre,63.0,Male,Gérard,VIP,87168.48
18603,Joséphine-Claudine Petitjean,31.0,Male,Saint Élise,VIP,27143.59
18604,Margot Lombard de la Bouchet,34.0,Male,,VIP,84029.64
18605,Benjamin Nicolas,62.0,Male,Saint CécileVille,Standard,82882.75
18606,Guy Le Roux,80.0,Male,Aubert-sur-Daniel,Standard,6352.33
18607,Charlotte Léger,34.0,Female,Sainte Paulineboeuf,Standard,40412.46
18608,Susanne Fleury,67.0,Female,Martin,VIP,95475.38
18609,Hugues Bouvet,20.0,Male,Bodin,VIP,34884.73
18610,Éléonore-Marine Jacquot,19.0,Female,Carpentier-sur-Menard,VIP,87286.22
18611,Claire Maréchal,41.0,Male,Delaunay-la-Forêt,Standard,88923.6
18612,David Arnaud,38.0,Male,Guillot-sur-Blondel,Premium,76830.74
18613,Christine Collet,40.0,Female,,Premium,25047.01
18614,Roger Lambert,20.0,Female,Dialloboeuf,VIP,16544.94
18615,Aurélie Le Monnier,31.0,Male,Andrenec,Standard,20433.76
18616,Charlotte Lemaître,72.0,Male,Joubert,VIP,56535.13
18617,Margot Da Costa Le Bonneau,,Male,,Standard,63671.16
18618,Noël Gauthier,18.0,Female,Tessier-sur-Joseph,Premium,9182.66
18619,Martin Lévy,21.0,Female,Saint Arnaude-sur-Mer,VIP,17874.68
18620,Alexandrie Barbe,,Female,Dumasnec,Premium,84305.58
18621,Martin Lacroix,22.0,Female,Tessier,Standard,27242.64
18622,Raymond-Patrick Hubert,43.0,Female,Sainte ZacharieBourg,Premium,37743.99
18623,Chantal Mercier,45.0,Male,Delahaye,Standard,25158.4
18624,Amélie Maillet de Caron,60.0,Male,Guillot-sur-Bonneau,Premium,50092.89
18625,Laetitia Grégoire,,Male,Rodriguezboeuf,Premium,62847.37
18626,Josette Simon-Charpentier,25.0,Male,,Premium,26545.76
18627,André Ruiz de Coste,,Male,GarciaBourg,Standard,62102.04
18628,Guillaume Bailly-Guillet,32.0,Female,,Premium,78664.49
18629,Patrick Seguin,,Male,LemaîtreBourg,Premium,96398.15
18630,Thibault Camus,76.0,Female,Brun,VIP,76244.7
18631,Aimé Fournier,,Female,Carpentier-sur-Mer,VIP,81254.09
18632,Frédéric Fischer,58.0,Male,Sainte Suzanne,Premium,67338.3
18633,Anaïs Dupuis,57.0,Female,Moreno,Standard,48184.15
18634,Emmanuel Arnaud,26.0,Female,Delannoy,Standard,40310.02
18635,Aurélie Clerc,48.0,Male,,VIP,92039.88
18636,Léon-Philippe Rodriguez,79.0,Female,Pierre-sur-Alves,Premium,53750.45
18637,Bertrand Morel,40.0,Female,Gilbert,Standard,98242.59
18638,Céline-Suzanne Teixeira,67.0,Female,AllardVille,Premium,32987.29
18639,Étienne Bertrand,53.0,Female,Berger,Standard,93435.01
18640,Victoire Perrier,74.0,Female,Marion-sur-Parent,VIP,20854.27
18641,Alix Lombard-Schneider,60.0,Male,Lambertnec,Standard,90277.23
18642,Maggie-Anne Hamon,,Female,Sainte Benoît,Premium,57314.05
18643,Michel Rodrigues,69.0,Female,Saint Sophie-la-Forêt,Standard,78632.28
18644,Michelle-Céline Gosselin,41.0,Male,,Standard,97940.53
18645,Maurice Jacquot-Richard,53.0,Female,ColasVille,VIP,57353.0
18646,Noémi Buisson,69.0,Female,Cordier,Standard,13820.5
18647,Honoré Bertin de la Couturier,34.0,Male,Pintonec,Standard,91241.23
18648,Susan Delmas,48.0,Female,Sainte Bernardnec,VIP,37881.7
18649,Denis De Sousa,58.0,Female,,Standard,87516.53
18650,Agathe Tessier,36.0,Male,Da Costa,VIP,44430.2
18651,Anaïs Duval,70.0,Male,Sainte Guy,VIP,77640.44
18652,Richard Garcia,18.0,Male,Vallet-sur-Voisin,Standard,10316.4
18653,Véronique Ledoux,73.0,Female,Allard-sur-Mer,Premium,11750.63
18654,Guy Pons-Mahe,22.0,Female,,Standard,41345.35
18655,Patricia Guillaume,67.0,Male,,VIP,99408.68
18656,Céline Vallet,57.0,Female,Rémy-la-Forêt,Premium,98559.8
18657,Danielle Dias,27.0,Female,DevauxVille,Standard,90328.85
18658,Dorothée Joly-Hamel,62.0,Male,,VIP,16899.02
18659,Gérard Guillou,50.0,Female,Delmas,VIP,12093.2
18660,Thibault Jacques,58.0,Female,Joly,Standard,45020.27
18661,Susan Teixeira de la Hoarau,71.0,Male,DupréBourg,Standard,48745.15
18662,David Pasquier de la Charrier,62.0,Female,Sainte Éléonore-sur-Mer,Premium,71573.74
18663,Thierry Pelletier de Gérard,32.0,Male,Hubert-les-Bains,Standard,58065.26
18664,Alexandrie Michaud,37.0,Female,Saint Thierry,Standard,67847.43
18665,Élodie Benoit,78.0,Female,Vaillant,Standard,10650.84
18666,Robert Gauthier,40.0,Male,,VIP,6231.53
18667,Roger Bourgeois,61.0,Male,Sainte Clémence-la-Forêt,VIP,73152.88
18668,Louis du Martineau,70.0,Male,Teixeira,Standard,42775.49
18669,David Le Ferrand,55.0,Male,Saint Audrey-la-Forêt,Premium,93165.92
18670,Camille Lamy,23.0,Female,Martin-la-Forêt,Standard,89292.0
18671,Yves Joseph du Bodin,55.0,Male,Peltier,Standard,83005.67
18672,Auguste Bouchet,47.0,Male,Renaud-sur-Mer,Standard,81962.71
18673,Isabelle Lucas-Pelletier,57.0,Female,Colasnec,Premium,38902.96
18674,Maurice Traore,30.0,Female,Lebreton,Premium,33585.76
18675,Juliette Schmitt,49.0,Female,Ledoux,Standard,51656.94
18676,Alexandria-Capucine Renault,53.0,Female,Saint Benjamin,Standard,94607.86
18677,Nathalie Perret,68.0,Female,Dupuis,Standard,55666.89
18678,Claire Pasquier,31.0,Male,Saint Guynec,Premium,48820.48
18679,Célina Ferrand,56.0,Female,Blanc-les-Bains,Premium,35979.36
18680,Thibault-Michel Foucher,65.0,Female,DuboisVille,Premium,21593.93
18681,Marguerite Bousquet,54.0,Female,Vaillant,Standard,40748.41
18682,Jérôme Lenoir,41.0,Female,PeltierVille,Premium,9939.8
18683,Jérôme Dias,53.0,Male,Ferrand,Standard,5091.29
18684,Nicole Charrier Le Roussel,,Male,ThibaultBourg,VIP,76884.46
18685,Matthieu Boucher,21.0,Female,Germain,VIP,11989.4
18686,Stéphane Toussaint,19.0,Male,Prévost-sur-Rivière,Premium,57738.86
18687,Lucas Gaudin,30.0,Male,Neveu,Premium,14737.84
18688,Sophie Grenier,63.0,Female,Guillot,Standard,66440.6
18689,Bernadette-Laure Rodrigues,76.0,Male,Bonnin-les-Bains,VIP,12266.91
18690,Claire Blondel-Meyer,39.0,Male,Michaud,Standard,84587.7
18691,Paul-Bernard Bruneau,31.0,Male,Marty,Premium,10060.06
18692,Michelle Monnier-Richard,59.0,Female,Sainte Zacharie,VIP,43457.19
18693,Philippe Guillon,24.0,Female,Sainte Xavier,Premium,53290.23
18694,Catherine Gaillard,18.0,Female,Rousset,Premium,74126.19
18695,Andrée Texier,58.0,Male,Pruvostdan,VIP,80994.67
18696,Michelle Guillot,73.0,Female,Sainte Bertrand,Standard,98625.9
18697,Lorraine Duval du Olivier,,Male,Rodrigueznec,VIP,59584.55
18698,Jeanne-Alex Rousset,66.0,Female,Sainte Jacqueline-les-Bains,VIP,9601.1
18699,Agnès Blot,,Female,MerleVille,Premium,65380.33
18700,Isaac Raynaud,41.0,Female,Couturier,VIP,75440.06
18701,Vincent Godard,51.0,Female,Poulain,Standard,28914.85
18702,Maggie Leleu,24.0,Male,Bergerdan,VIP,71223.94
18703,Martine Morin de Lecoq,53.0,Female,Sanchez-sur-Turpin,Standard,42746.6
